BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000601, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000037, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000364, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000585, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000506, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000314, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000168, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000507, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000314, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000178, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000531, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000291, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000162, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000478, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000405, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000158, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000262, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000249, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000102, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000261, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000289, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000170, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000378, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000297, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000185, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000313, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000348, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000182, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000194, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000247, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000200, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000175, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000199, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000073, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000236, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000167, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000212, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000236, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000176, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000163, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000172, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000286, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000175, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000248, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000157, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000156, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000205, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000181, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000247, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000198, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000240, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000015, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000187, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000252, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000162, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000207, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000200, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000159, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000182, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000201, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000214, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000236, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000200, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000039, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000212, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000167, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000175, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000168, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000166, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000177, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000287, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000159, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000175, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000265, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000169, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000188, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000069, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000181, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000250, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000178, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000132, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000202, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000190, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000230, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000171, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000216, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000211, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000203, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.001295, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000205, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000197, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000172, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000208, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000289, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000129, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000166, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000144, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000170, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000258, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000208, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000209, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000217, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000206, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000163, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000159, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000217, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000148, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000214, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000309, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000148, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000166, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000147, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000162, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000204, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000197, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000157, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000273, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000151, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000156, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000221, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000199, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000154, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000166, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000212, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000199, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000164, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000199, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000166, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000173, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000157, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000193, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000384, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000515, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000167, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000312, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000209, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000305, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000208, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000241, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000211, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000179, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000198, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000184, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000166, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000198, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000203, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000200, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000205, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000201, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000166, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000209, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000290, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000192, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000173, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000196, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000203, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000155, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000194, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000084, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000187, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000158, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000202, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000905, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000287, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000165, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000215, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000186, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000165, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000186, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000251, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000207, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000088, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000191, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000167, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000183, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000196, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000118, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000183, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000200, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000243, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000196, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000186, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000173, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000047, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000233, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000206, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000198, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000214, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000215, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000198, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000213, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000148, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000256, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000184, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000206, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000100, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000171, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000212, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000206, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000202, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000212, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000206, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000209, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000099, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000198, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000083, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000184, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000167, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000197, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000215, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000205, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000214, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000163, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000216, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000266, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000205, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000260, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000203, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000209, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000202, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000202, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000311, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000363, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000201, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000240, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000784, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000190, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000209, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000196, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000246, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000250, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000159, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000208, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000166, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000163, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000153, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000204, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000204, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000204, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000177, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000309, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000223, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000187, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000205, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000152, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000192, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000250, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000213, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000206, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000202, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000155, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000214, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000269, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000157, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000213, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000364, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000196, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000168, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000383, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000170, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000235, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000372, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000167, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000287, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000337, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000256, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000204, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000261, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000499, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000269, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000152, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000297, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000252, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000162, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000249, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000173, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000153, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000251, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000221, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000198, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000138, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000264, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000151, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000315, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000168, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000155, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000158, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000223, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000156, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000229, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000159, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000263, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000113, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000166, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000176, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000212, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000204, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000166, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000237, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000207, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000173, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000161, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000215, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000149, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000063, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000161, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000212, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000205, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000149, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000210, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000262, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000201, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000044, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000078, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000194, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000213, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000167, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000207, -
